Picture ID,Scene Type,General Description,Object,Category,Count,Function/Role,Material,Spatial Position,Depth - Horizontal - Vertical,Interaction,Notes,Qualitative Description
SK-A-1457.jpg,,,door,opening,1,"enter/exit, architectural structure, structural element",wood,left midground ,,active ,,
SK-A-1457.jpg,,,staircase,structural element,3,"climbing, architectural structure, level transition",stone,left background ,,passive ,,
SK-A-1457.jpg,,,cup,container ,1,drinking,glass ,left foreground ,,active ,,
SK-A-1500.jpg,Interior / Domestic / Social ,"A mother, a nurse, and a baby ",person,human ,3,"domestic interaction, working",human,foreground ,,active ,,A mother and a servant/nurse feeding a young child grapes. The mother is seated on a chair and holds the baby in her lap while the nurse kneels next to them. Behind them is an open window which is the main light source in the painting. 
SK-A-1500.jpg,,,chair,furniture ,1,"seating, decorative","wood, metal ",right midground ,,active ,,
SK-A-1500.jpg,,,curtain,domestic object,1,"decorative, covering",textile ,right background,,passive ,,
SK-A-1500.jpg,,,cabinet,domestic object ,1,"storage, display storage",wood ,left background ,,passive ,,
SK-A-1500.jpg,,,painting,artwork,1,decorative,"wood, textile",left background ,,passive ,,
SK-A-1500.jpg,,,window,opening,1,"light source, architectural structure","wood, glass ",left midground ,,passive ,,
SK-A-1500.jpg,,,frame,decorative object,1,"decorative, canvas",wood,background,,passive,,
SK-A-1500.jpg,,,fruit,food ,1,"nourishment, decorative",food,foreground (covered),,active ,A bundle of grapes ,
SK-A-1545.jpg,Interior / Study ,Children and man surrounded by costly objects ,person,human ,4,"domestic interaction, working",human,background ,,active ,,Three young children and a (religious?) man standing in a room with expensive objects. Their gazes are to the right and the light source is coming from the left. One of the children's arm is being held by a hand but we don't see whose. 
SK-A-1545.jpg,,,table,furniture ,1,"surface, writing",wood,right midground ,,passive ,,
SK-A-1545.jpg,,,cloth,tool,1,"covering, cleaning",textile ,right midground ,,passive ,,
SK-A-1545.jpg,,,globe,domestic object ,1,"knowledge, decorative","wood, metal ",right foreground ,,passive ,,
SK-A-1545.jpg,,,jewelry,clothing ,3,decorative,gem,right midground ,,active,,
SK-A-1545.jpg,,,box,container,1,"storage, decorative","wood, textile, gem",right midground ,,passive ,,
SK-A-1545.jpg,,,cup,container,1,drinking,gem,right background,,passive ,,
SK-A-1545.jpg,,,painting,artwork,1,decorative,textile,background ,,passive ,,
SK-A-1545.jpg,,,floor tile,structural element,4,"architectural structure, surface",stone ,left background ,,passive ,,
SK-A-1574.jpg,Domestic / Interior / Social ,Four men in a home drinking and eating,person,human,4,"domestic interaction, working",human ,midground & background ,,active ,,
SK-A-1574.jpg,,,chair,furniture ,2,"seating, decorative",wood,midground & background ,,active ,,
SK-A-1574.jpg,,,stool,furniture ,2,"seating, surface",wood,foreground ,,passive ,,
SK-A-1574.jpg,,,table,furniture ,1,"surface, writing",wood,midground ,,active ,,
SK-A-1574.jpg,,,fireplace,structural element,1,"fire, cooking",stone ,background ,,passive ,,
SK-A-1574.jpg,,,bellow,tool,1,"fire, storage","wood, metal ",right background ,,pass,,
SK-A-1574.jpg,,,vase,container ,5,"holding, decorative",glass ,left background ,,pass,,
SK-A-1574.jpg,,,cup,container ,3,drinking,glass ,"foreground, midground and background ",,active ,one broken on floor ,
SK-A-1574.jpg,,,plate,container,1,"serving, decorative",wood,foreground ,,passive ,,
SK-A-1574.jpg,,,pipe,domestic object,6,"smoking, leisure",stone ,"foreground, midground and background ",,active ,two broken on floor,
SK-A-1574.jpg,,,fish,food ,1,cooking ingredient,food,foreground,,passive ,,
SK-A-1574.jpg,,,knife,tool ,1,"cutting, storage","metal, stone, flora",midground,,passive ,,
SK-A-1574.jpg,,,hat,clothing ,2,"clothing, cloting",textile ,left background & midground ,,passive ,"one on floor, one hanging off the wall",
SK-A-1574.jpg,,,pot,container ,1,"storage, cooking",stone,left background ,,passive ,,
SK-A-1574.jpg,,,jug,container ,5,"holding, storage","metal, ceramic ",foreground & midground ,,active ,,
SK-A-1574.jpg,,,cabinet,furniture ,1,"storage, display storage","wood, metal  ",left background ,,passive ,,
SK-A-1574.jpg,,,cloth,tool,1,"covering, cleaning",textile ,right foreground ,,passive ,,
SK-A-1574.jpg,,,fruit,food ,2,"nourishment, decorative",flora,foreground ,,passive ,,
SK-A-1574.jpg,,,box,container ,1,"storage, decorative",metal ,midground ,,passive ,unclear what this is exactly ,
SK-A-1684.jpg,Domestic / study ,A young man surrounded studying by candle light ,person,human ,1,"domestic interaction, working",human,foreground ,,active ,wearing a feather in his hat,"A young man hovered over a table, reading a letter/piece of paper by candle light. The candle is hidden by the book but is the mian light source of the painting. "
SK-A-1684.jpg,,,book (open),document,2,"knowledge, reading",paper,left background ,,passive ,,
SK-A-1684.jpg,,,letter,document,1,"knowledge, writing, communication",paper,left foreground ,,active ,,
SK-A-1684.jpg,,,pipe,domestic object,1,"smoking, leisure",clay,left background ,,passive ,,
SK-A-1684.jpg,,,candle,domestic object ,1,"light source, decorative",flora,centre (covered),,active ,,
SK-A-1684.jpg,,,table,furniture ,1,"surface, writing",wood ,left background ,,passive ,,
SK-A-1713.jpg,Domestic / Study,A man in his study ,person,human ,1,"domestic interaction, working",human,foreground ,,passive ,,"A man dressed in simple clothes, sitting in a room surrounded by books. The lamp and fireplace are not turned on, but the unkown main light source is central overhead."
SK-A-1713.jpg,,,table,furniture ,1,"surface, writing",wood,foreground ,,passive ,,
SK-A-1713.jpg,,,cloth,tool,1,"covering, cleaning",textile ,foreground ,,passive ,,
SK-A-1713.jpg,,,chair,furniture ,1,"seating, decorative",wood ,background ,,passive ,,
SK-A-1713.jpg,,,book (open),document,1,"knowledge, reading","paper, textile ",foreground ,,passive ,,
SK-A-1713.jpg,,,book (closed),document,3,"knowledge, reading","paper, textile ",background ,,passive ,,
SK-A-1713.jpg,,,hat,clothing ,1,"clothing, cloting",textile,left background ,,passive ,,
SK-A-1713.jpg,,,globe,domestic object,1,"knowledge, decorative","wood, metal ",left background ,,passive ,holding up the book ,
SK-A-1713.jpg,,,fireplace,structural element,1,"fire, cooking",stone ,right background ,,passive ,,
SK-A-1713.jpg,,,lantern,domestic object,1,"light source, decorative",metal,left background ,,passive ,not turned on ,
SK-A-1713.jpg,,,jug,container,1,"holding, storage",stone ,right background ,,passive ,,
SK-A-1713.jpg,,,painting,artwork,1,decorative,textile,right background ,,passive ,unsure whether it is a painting or just cloth hanging ,
SK-A-1713.jpg,,,frame,decorative object,1,"decorative, canvas",wood,right background,,passive,,
SK-A-1754.jpg,Domestic / Social ,A group of people sitting around the dinner table,person,human ,9,"domestic interaction, working",human,foreground ,,active ,"8 well-dressed people sitting around the table, one servant walking ","A group of wealthy people (assuming from dress and decor) eating dinner while listening to a person play an instrument. Most of them face the viewer (two even standing to the side). There is one servant whose back we see as she walks away. The table is half empty and one of the chairs has fallen over. The main light source is on the left, out of view. "
SK-A-1754.jpg,,,table,furniture ,1,"surface, writing",wood ,foreground ,,active ,,
SK-A-1754.jpg,,,cloth,tool,1,"covering, cleaning",textile ,midground ,,active ,,
SK-A-1754.jpg,,,chair,furniture ,3,"seating, decorative","wood, metal, textile ",foreground & background ,,active ,,
SK-A-1754.jpg,,,cushion,domestic object,1,"seating, decorative",textile ,foreground,,active ,,
SK-A-1754.jpg,,,vase,container,4,"holding, decorative",glass ,left foreground & background ,,passive ,,
SK-A-1754.jpg,,,jug,container,1,"holding, storage",metal ,midground,,passive ,,
SK-A-1754.jpg,,,dog,animal ,1,domestic companion,organic,left midground ,,active ,,
SK-A-1754.jpg,,,cup,container,2,drinking,glass ,left and right midground ,,active ,,
SK-A-1754.jpg,,,knife,tool ,1,"cutting, storage","metal, flora ",foreground ,,passive ,,
SK-A-1754.jpg,,,plate,domestic object,5,"serving, decorative",metal,midground ,,passive ,,
SK-A-1754.jpg,,,fruit,food ,1,"nourishment, decorative",food,midground ,,passive ,,
SK-A-1754.jpg,,,pie,food ,1,nourishment,food ,midground ,,passive ,,
SK-A-1754.jpg,,,bread,food ,3,nourishment,food ,midground ,,passive ,,
SK-A-1754.jpg,,,napkin,tool,1,cleaning,textile ,midground ,,passive ,,
SK-A-1754.jpg,,,lute,instrument ,1,"music performance, tool",wood ,foreground ,,active ,,
SK-A-1754.jpg,,,letter,document ,1,"knowledge, writing, communication",paper ,background ,,active ,,
SK-A-1754.jpg,,,sword,tool,1,"decorative, weapon",metal ,background ,,passive ,,
SK-A-1754.jpg,,,painting,artwork,2,decorative,"textile, wood ",background ,,passive ,,
SK-A-1754.jpg,,,cabinet,furniture ,1,"storage, display storage",wood ,background ,,passive ,,
SK-A-1754.jpg,,,sculpture,artwork,1,"decorative, studying",stone ,background ,,passive ,,
SK-A-1754.jpg,,,bowl,container,1,"holding, serving","stone, ceramic ",background ,,passive ,,
SK-A-1754.jpg,,,floor tile,structural element,1,"architectural structure, surface",stone ,foreground ,,passive ,,
SK-A-1754.jpg,,,columns,structural element,1,"architectural structure, decorative, support, structural structure",stone ,right midground ,,passive ,almost hidden from view ,
SK-A-1754.jpg,,,plants,botanical,1,organic,flora,left foreground,,passive ,,
SK-A-1756.jpg,Interior ,People in a room being taken care of,person,human ,6,"domestic interaction, working",human,foreground & background ,,active ,,Six people in a large space being treated for medical issues. They all have worn clothes and are ungroomed. The medical supplies seem improvised. I'm assuming it might be a place for poor people to get treatment. 
SK-A-1756.jpg,,,stool,furniture ,2,"seating, surface",wood,foreground & background ,,active ,,
SK-A-1756.jpg,,,book (open),document,1,"knowledge, reading","paper, textile ",left foreground ,,passive ,,
SK-A-1756.jpg,,,skull,decorative object,1,decorative,animal,left foreground ,,passive ,not sure what to put for function here,
SK-A-1756.jpg,,,vase,container,2,"holding, decorative","glass, ceramic ",right foreground ,,active ,,
SK-A-1756.jpg,,,bowl,container,1,"holding, serving",wood ,right foreground ,,passive ,,
SK-A-1756.jpg,,,door,opening,1,"enter/exit, architectural structure, structural element",stone ,right midground ,,passive ,,
SK-A-1756.jpg,,,sculpture,artwork,2,"decorative, studying",stone ,left background ,,passive ,,
SK-A-1756.jpg,,,cabinet,furniture ,1,"storage, display storage",wood ,left background ,,passive ,,
SK-A-1756.jpg,,,archway,opening,1,"architectural structure, enter/exit",stone ,right foreground ,,passive ,,
SK-A-1756.jpg,,,plate,domestic object ,1,"serving, decorative",stone ,centre  ,,passive ,,
SK-A-1756.jpg,,,cloth,tool,1,"covering, cleaning",textile ,foreground ,,active ,,
SK-A-1906.jpg,Domestic / Social ,A group of people sat around a table ,person,human ,12,"domestic interaction, working",human,foreground ,,active,,
SK-A-1906.jpg,,,glass,container,12,"drinking, holding",glass ,left midground ,,active & passive ,,
SK-A-1906.jpg,,,vase,container,1,"holding, decorative",ceramic,left foreground ,,passive,,
SK-A-1906.jpg,,,table,furniture ,2,"surface, writing",wood,left foreground & right background ,,active,,
SK-A-1906.jpg,,,cloth,tool,2,"covering, cleaning",textile ,left foreground & right background ,,passive,,
SK-A-1906.jpg,,,jug,container,1,"holding, storage",metal,left foreground ,,active,,
SK-A-1906.jpg,,,dog,animal ,1,domestic companion,organic,left background ,,active,,
SK-A-1906.jpg,,,chair,furniture ,2,"seating, decorative",wood ,midground and right background ,,active,,
SK-A-1906.jpg,,,coat,clothing ,1,"clothing, clothign",textile ,left midground ,,passive,,
SK-A-1906.jpg,,,painting,artwork,2,decorative,"wood, textile",background ,,passive,,
SK-A-1906.jpg,,,window,opening,2,"light source, architectural structure","wood, glass, metal ",left background ,,passive,,
SK-A-1906.jpg,,,door,opening,1,"enter/exit, architectural structure, structural element",wood ,right background ,,passive,,
SK-A-1906.jpg,,,sword,tool,1,"decorative, weapon",metal,right foreground ,,passive,,
SK-A-1906.jpg,,,floor tile,structural element,1,"architectural structure, surface",stone,centre ,,passive,,
SK-A-1906.jpg,,,violin,instrument ,1,music performance,wood ,midground ,,active,,
SK-A-1906.jpg,,,cushion,domestic object,1,"seating, decorative",textile ,left midground ,,active,,
SK-A-1940.jpg,Interior / Social ,People in a room for storage ,person,human ,5,"domestic interaction, working",human,"foreground, midground and background ",,active,,
SK-A-1940.jpg,,,broom,tool,1,"cleaning tool, cleaning","wood, straws",left foreground,,passive,,
SK-A-1940.jpg,,,thumbscrew,tool ,1,craft activity,metal,left foreground,,passive,,
SK-A-1940.jpg,,,hammer,tool ,1,craft activity,"wood, metal",foreground,,passive,,
SK-A-1940.jpg,,,corck screw,tool,2,drinking,"metal, textile",left foreground. right midground ,,passive,,
SK-A-1940.jpg,,,hose,tool,1,carrying,"textile, metal ",left foreground,,passive,,
SK-A-1940.jpg,,,bucket,container,3,"holding, storage","wood, metal",left foreground,,passive,,
SK-A-1940.jpg,,,bellow,tool,1,"fire, storage","wood, metal",left foreground,,passive,,
SK-A-1940.jpg,,,candle holder,domestic object,1,support,metal,left midground ,,passive,,
SK-A-1940.jpg,,,flute,instrument ,1,"music performance, tool, personal belonging",wood,left midground ,,passive,,
SK-A-1940.jpg,,,shelf,furniture ,1,storage,"wood, metal",left midground ,,passive,,
SK-A-1940.jpg,,,funnel,container,2,craft activity,"metal, glass",left midground ,,passive,,
SK-A-1940.jpg,,,vase,container,1,"holding, decorative",glass,left foreground,,passive,,
SK-A-1940.jpg,,,pipe,domestic object,2,"smoking, leisure",ceramic,left midground ,,passive,,
SK-A-1940.jpg,,,cup,container,1,drinking,glass,left foreground,,active,,
SK-A-1940.jpg,,,pan,tool,1,cooking,metal,left foreground,,passive,,
SK-A-1940.jpg,,,barrel,container ,5,"storage, seating",wood,right foreground ,,active,,
SK-A-1940.jpg,,,door,opening,1,"enter/exit, architectural structure, structural element",wood,left background,,passive,,
SK-A-1940.jpg,,,lever,tool ,1,craft activity,"wood, metal",right foreground ,,passive,,
SK-A-1940.jpg,,,bench,furniture ,1,seating,wood,left foreground,,passive,,
SK-A-1940.jpg,,,columns,structural element,3,"architectural structure, decorative, support, structural structure",stone,background ,,passive,,
SK-A-1940.jpg,,,staircase,structural element,1,"climbing, architectural structure, level transition",wood,left background,,passive,,
SK-A-1940.jpg,,,archway,opening,2,"architectural structure, enter/exit",stone,left foreground & right background ,,passive,,
SK-A-1990.jpg,Domestic ,People in a damaged house,person,human ,4,"domestic interaction, working",human,foreground & background ,,active ,,
SK-A-1990.jpg,,,bucket,container,1,"holding, storage",metal,left foreground ,,active ,,
SK-A-1990.jpg,,,cabinet,furniture ,1,"storage, display storage",wood ,left foreground ,,active ,,
SK-A-1990.jpg,,,chicken,animal ,1,"nourishment, domestic companion",organic,left foreground ,,active ,,
SK-A-1990.jpg,,,pan,tool,3,cooking,metal,foreground & background ,,passive ,,
SK-A-1990.jpg,,,vase,container,1,"holding, decorative",ceramic,background ,,passive ,,
SK-A-1990.jpg,,,spoon,tool,2,"cooking, eating",metal ,left foreground ,,active ,,
SK-A-1990.jpg,,,apple,food ,1,nourishment,food ,left background ,,passive ,,
SK-A-1990.jpg,,,knife,tool ,1,"cutting, storage",metal ,left background ,,passive ,,
SK-A-1990.jpg,,,door,opening,1,"enter/exit, architectural structure, structural element","wood, metal ",left background ,,passive ,,
SK-A-1990.jpg,,,doorway,opening,1,"enter/exit, architectural structure, light source",stone ,left background ,,passive ,,
SK-A-1990.jpg,,,basket,container,1,"storage, holding",wood,background ,,passive ,,
SK-A-1990.jpg,,,ribbon,domestic object ,1,decorative,textile ,midground,,passive ,,
SK-A-1990.jpg,,,dog,animal ,1,domestic companion,organic,midground,,passive ,,
SK-A-1990.jpg,,,garlic braid,food ,1,"decorative, cooking ingredient",food ,background ,,passive ,,
SK-A-1990.jpg,,,fireplace,structural element,2,"fire, cooking",stone ,background ,,active ,,
SK-A-1990.jpg,,,barrel,container,1,"storage, seating",wood,right background ,,passive ,,
SK-A-1990.jpg,,,board,domestic object ,1,"domestic interaction, calculating, writing, cutting",wood,right background ,,passive ,,
SK-A-1990.jpg,,,plate,domestic object ,1,"serving, decorative",ceramic,right background ,,passive ,,
SK-A-1990.jpg,,,fireplace andiron,tool ,1,"fire, support, decorative",metal ,right background ,,passive ,,
SK-A-1990.jpg,,,floor tile,structural element,1,"architectural structure, surface",stone ,centre ,,passive ,,
SK-A-1990.jpg,,,hay,food,1,"cleaning, covering",flora,ceiling ,,passive ,,
SK-A-1990.jpg,,,leafs,botanical,1,"organic, organic plant",flora,ceiling ,,passive ,,
SK-A-1990.jpg,,,window,opening,1,"light source, architectural structure","stone, wood ",left background ,,passive ,,
SK-A-2110.jpg,Domestic ,A woman cooking in a house,person,human ,1,"domestic interaction, working",human,foreground ,,active ,,
SK-A-2110.jpg,,,doorway,opening,3,"enter/exit, architectural structure, light source","stone, wood ",background ,,passive,,
SK-A-2110.jpg,,,leafs,botanical,1,"organic, organic plant",flora,left background ,,passive,,
SK-A-2110.jpg,,,bird,animal ,4,"domestic companion, nourishment",organic,left background ,,passive ,,
SK-A-2110.jpg,,,columns,structural element,2,"architectural structure, decorative, support, structural structure",stone ,left background ,,passive ,,
SK-A-2110.jpg,,,steps,structural element,1,"architectural structure, seating",stone ,foreground ,,passive ,,
SK-A-2110.jpg,,,broom,tool,1,"cleaning tool, cleaning","straws, wood ",midground ,,passive,,
SK-A-2110.jpg,,,fruit,food ,5,"nourishment, decorative",food ,foreground ,,active ,,
SK-A-2110.jpg,,,shoes,domestic object,1,clothing,"textile, wood ",foreground ,,passive ,,
SK-A-2110.jpg,,,knife,tool ,1,"cutting, storage","metal, wood ",foreground ,,active ,,
SK-A-2110.jpg,,,chair,furniture ,2,"seating, decorative","wood, textile ",right midground ,,passive ,,
SK-A-2110.jpg,,,cup,container,1,drinking,glass,background ,,passive ,,
SK-A-2110.jpg,,,painting,artwork,2,decorative,"wood, textile",background ,,passive ,,
SK-A-2110.jpg,,,birdcage,domestic object ,1,cage,metal ,background ,,passive ,,
SK-A-2110.jpg,,,window,opening,1,"light source, architectural structure","glass, metal, wood ",right midground ,,passive ,,
SK-A-2110.jpg,,,curtain,domestic object,1,"decorative, covering",textile ,right midground ,,passive ,,
SK-A-2110.jpg,,,keys,domestic object,1,enter/exit,metal,background ,,passive ,,
SK-A-2180.jpg,Interior / Social ,"Men playing a game around a table, woman taking care of two children ",person,human ,9,"domestic interaction, working",human,midground ,,active ,,
SK-A-2180.jpg,,,barrel,container,1,"storage, seating","wood, metal ",left midground ,,active ,,
SK-A-2180.jpg,,,cushion,domestic object,1,"seating, decorative",textile ,left midground ,,active ,,
SK-A-2180.jpg,,,table,furniture,1,"surface, writing",wood ,midground ,,passive ,,
SK-A-2180.jpg,,,cards,domestic object,2,"domestic interaction, music performance",paper,foreground,,passive ,,
SK-A-2180.jpg,,,pipe,domestic object,5,"smoking, leisure",ceramic,foreground & background ,,active ,"two broken, one whole ",
SK-A-2180.jpg,,,plate,domestic object,1,"serving, decorative","stone, ceramic ",left midground ,,passive ,,
SK-A-2180.jpg,,,spoon,tool,2,"cooking, eating","wood, metal ",foreground,,passive ,two different spoons,
SK-A-2180.jpg,,,board,domestic object ,1,"domestic interaction, calculating, writing, cutting","wood, textile ",midground ,,active ,,
SK-A-2180.jpg,,,box,container,1,"storage, decorative",metal,midground,,passive ,,
SK-A-2180.jpg,,,vase,container,1,"holding, decorative","ceramic, metal ",midground,,passive ,,
SK-A-2180.jpg,,,shoes,domestic object,1,clothing,textile ,right foreground ,,passive ,,
SK-A-2180.jpg,,,bench,furniture ,1,seating,wood,background ,,active ,,
SK-A-2180.jpg,,,cradle,furniture ,1,sleeping,wood,right foreground ,,passive ,,
SK-A-2180.jpg,,,ribbon,textile,1,decorative,textile ,right foreground ,,passive ,,
SK-A-2180.jpg,,,cloth,tool,3,"covering, cleaning",textile ,right foreground ,,passive ,,
SK-A-2180.jpg,,,floor tile,structural element,1,"architectural structure, surface",stone ,centre ,,passive ,,
SK-A-2180.jpg,,,wooden floor,structural element,1,architectural structure,wood ,centre ,,passive ,the floor switches from tile to wood half way,
SK-A-2320-A.jpg,Domestic ,"Woman nursing a child, man getting medical treatment in a house",person,human ,6,"domestic interaction, working",human,foreground and background ,,,,"A woman breastfeeding a child in the foreground in a bedroom, a man being treated by two others for something in his mouth in the back of the same room. The room is decorated with stuffed animals and the curtains are made of embroidered material. "
SK-A-2320-A.jpg,,,chair,furniture ,3,"seating, decorative","wood, textile ",foreground and background ,,,,
SK-A-2320-A.jpg,,,curtain,domestic object ,5,"decorative, covering",textile ,foreground and background ,,,,
SK-A-2320-A.jpg,,,window,opening,1,"light source, architectural structure","glass, wood, metal ",left background,,,,
SK-A-2320-A.jpg,,,bucket,container,1,"holding, storage",wood ,left background ,,,,
SK-A-2320-A.jpg,,,plate,domestic object ,2,"serving, decorative",metal,right midground ,,,,
SK-A-2320-A.jpg,,,hat,clothing ,1,"clothing, cloting",textile ,left background ,,,placed on the knee,
SK-A-2320-A.jpg,,,pot,container,10,"storage, cooking",glass ,background ,,,lining a shelf in the background,
SK-A-2320-A.jpg,,,shelf,furniture,1,storage,wood ,background ,,,,
SK-A-2320-A.jpg,,,coat,clothing ,1,"clothing, clothign",wood,background ,,,,
SK-A-2320-A.jpg,,,crocodile,decor ,1,decorative,animal ,background ,,,hanging from the ceiling in the back of the picture,
SK-A-2320-A.jpg,,,cradle,furniture ,1,sleeping,textile,foreground,,,,
SK-A-2320-A.jpg,,,bed,furniture ,1,"sleeping, seating",textile ,midground,,,,
SK-A-2320-A.jpg,,,jug,container,1,"holding, storage",metal,foreground,,,,
SK-A-2320-A.jpg,,,candle holder,domestic object ,1,support,metal,foreground,,,,
SK-A-2320-A.jpg,,,book (open),document,1,"knowledge, reading",paper ,foreground,,,,
SK-A-2320-A.jpg,,,table,furniture ,1,"surface, writing",wood,midground,,,,
SK-A-2320-A.jpg,,,cloth,tool,2,"covering, cleaning",textile ,midground,,,,
SK-A-2320-A.jpg,,,basket,container,1,"storage, holding",wood,foreground ,,,,
SK-A-2320-A.jpg,,,fireplace,structural element,1,"fire, cooking",stone ,right background ,,,,
SK-A-2320-A.jpg,,,vase,container,1,"holding, decorative",ceramic,right background ,,,,
SK-A-2320-A.jpg,,,painting,artwork,2,decorative,"textile, wood ",right background ,,,partially covered by curtain,
SK-A-2320-A.jpg,,,stag head,decorative object ,1,decorative,animal,midground ,,,,
SK-A-2320-A.jpg,,,chandelier,domestic object,1,"light source, decorative",metal,midground ,,,,
SK-A-2320-B.jpg,Domestic / Social ,Children sitting around a table by candle light ,person,Human ,4,"domestic interaction, working",textile ,foreground,,,,
SK-A-2320-B.jpg,,,table,furniture ,1,"surface, writing",wood,midground,,,,
SK-A-2320-B.jpg,,,bench,furniture ,1,seating,wood,left foreground,,,,
SK-A-2320-B.jpg,,,lantern,domestic object ,1,"light source, decorative",metal,foreground,,,,
SK-A-2320-B.jpg,,,candle,domestic object ,2,"light source, decorative","flora, metal",midground,,,,
SK-A-2320-B.jpg,,,book (open),document,1,"knowledge, reading",paper,left midground ,,,,
SK-A-2320-B.jpg,,,letter,document,1,"knowledge, writing, communication",paper,righ midground ,,,,
SK-A-2320-C.jpg,Domestic,Man seated at desk by candlelight ,person,human ,1,"domestic interaction, working",human,foreground,,,,
SK-A-2320-C.jpg,,,table,furniture ,1,"surface, writing",wood,midground,,,,
SK-A-2320-C.jpg,,,chair,furniture ,1,"seating, decorative",wood,midground,,,,
SK-A-2320-C.jpg,,,candle,domestic object,1,"light source, decorative","flora, metal",foreground,,,,
SK-A-2320-C.jpg,,,knife,tool ,1,"cutting, storage",metal,foreground,,,,
SK-A-2320-C.jpg,,,hourglass,domestic object,1,timekeeping,"glass, wood",left background,,,,
SK-A-2320-C.jpg,,,window,opening,1,"light source, architectural structure","glass, wood",right background ,,,,
SK-A-2320-C.jpg,,,fireplace,structural element,1,"fire, cooking","stone, wood ",background ,,,,
SK-A-2330.jpg,Interior ,Woman looking in a mirror ,person,human ,1,"domestic interaction, working",human,foreground,,active,,
SK-A-2330.jpg,,,mirror,domestic object ,1,"decorative, domestic interaction","glass, wood",foreground,,active,,
SK-A-2330.jpg,,,cloth,tool,1,"covering, cleaning",textile,midground,,passive,,
SK-A-2330.jpg,,,box,container,1,"storage, decorative",wood,midground,,passive ,,
SK-A-2332.jpg,Domestic / Social,A group of people huddled around a fireplace ,person,human ,8,"domestic interaction, working",human,background ,,active ,,
SK-A-2332.jpg,,,window,opening,1,"light source, architectural structure","wood, class, metal ",left midground ,,passive ,the window has metal decoration in a curled pattern ,
SK-A-2332.jpg,,,jug,container,2,"holding, storage",metal,left foreground,,passive ,,
SK-A-2332.jpg,,,birdcage,domestic object ,1,cage,wood,left midground ,,passive ,,
SK-A-2332.jpg,,,chair,furniture ,2,"seating, decorative",wood,left foreground,,active ,,
SK-A-2332.jpg,,,table,furniture ,1,"surface, writing",wood,left foreground,,passive ,,
SK-A-2332.jpg,,,cloth,tool,1,"covering, cleaning",textile,left foreground,,passive ,,
SK-A-2332.jpg,,,bread,food ,1,nourishment,food ,left foreground,,passive ,,
SK-A-2332.jpg,,,broom,tool,1,"cleaning tool, cleaning",wood,left midground ,,passive ,,
SK-A-2332.jpg,,,lantern,domestic object ,1,"light source, decorative","metal, glass ",left midground ,,passive ,,
SK-A-2332.jpg,,,pipe,domestic object,5,"smoking, leisure",ceramic,"left background, midground ",,active ,"One being held, two laying on chair/table and two hanging from the wall ",
SK-A-2332.jpg,,,shovel,tool,1,"dig, fire","wood, metal ",left midground ,,passive ,,
SK-A-2332.jpg,,,skates,domestic object,1,clothing,"wood, textile, metal",foreground,,passive ,,
SK-A-2332.jpg,,,dog,animal ,1,domestic companion,organic,foreground,,passive ,,
SK-A-2332.jpg,,,book (closed),document ,2,"knowledge, reading","paper, textile ",left background,,passive ,,
SK-A-2332.jpg,,,letter,document ,1,"knowledge, writing, communication",paper,left background,,passive ,bundle of papers,
SK-A-2332.jpg,,,scale,tool ,1,craft activity,wood ,right foreground ,,passive ,Hard to identify tool at the right bottom corner ,
SK-A-2332.jpg,,,cabinet,furniture ,1,"storage, display storage",wood,right background ,,passive ,,
SK-A-2332.jpg,,,fireplace,structural element,1,"fire, cooking",stone ,left background,,passive ,,
SK-A-2332.jpg,,,floor tile,structural element,1,"architectural structure, surface",stone ,centre ,,passive ,entire floor is tiles,
SK-A-2426.jpg,Interior ,Three people in a room in conversation ,person,human ,3,"domestic interaction, working",human,foreground,,active ,,
SK-A-2426.jpg,,,chair,furniture ,1,"seating, decorative",wood,midground,,active ,,
SK-A-2426.jpg,,,cabinet,furniture ,1,"storage, display storage",wood,background ,,passive ,,
SK-A-2426.jpg,,,letter,document,5,"knowledge, writing, communication",paper,foreground,,active ,,
SK-A-2426.jpg,,,coat,clothing ,1,"clothing, clothign",textile ,background ,,passive ,,
SK-A-2426.jpg,,,mirror,domestic object ,1,"decorative, domestic interaction","wood, glass",background ,,passive ,,
SK-A-2426.jpg,,,clothes,clothing,1,clothing,animal,foreground,,active ,being offered to the old man?,
SK-A-2555.jpg,Domestic / Social,A family eating at a table ,person,human ,4,"domestic interaction, working",human,foreground,,active ,,
SK-A-2555.jpg,,,table,furniture ,1,"surface, writing",wood,midground,,active,,
SK-A-2555.jpg,,,chair,furniture ,1,"seating, decorative",wood,foreground,,active,,
SK-A-2555.jpg,,,stool,furniture ,1,"seating, surface",wood,right foreground,,passive ,,
SK-A-2555.jpg,,,pot,container,5,"storage, cooking",ceramic,left foreground,,passive ,,
SK-A-2555.jpg,,,spoon,tool,4,"cooking, eating","wood, metal",left foreground & midground,,active ,,
SK-A-2555.jpg,,,candle,domestic object,1,"light source, decorative","flora, metal",left background,,passive ,,
SK-A-2555.jpg,,,fireplace,structural element,1,"fire, cooking",stone,left background,,passive ,"it is lit, so gives heat",
SK-A-2555.jpg,,,broom,tool,1,"cleaning tool, cleaning","wood, animal",right background ,,passive ,,
SK-A-2555.jpg,,,plate,domestic object ,1,"serving, decorative",ceramic,midground,,active ,,
